subject,predicate,object,type,source_url,category,subcategory
Gwyndolin,execute,sinners,general,http://darksouls.wikidot.com/dark-sun-gwyndolin,NPCs_Dark_Sun_Gwyndolin,Dark Sun Gwyndolin
Gwyndolin,guard,tomb,general,http://darksouls.wikidot.com/dark-sun-gwyndolin,NPCs_Dark_Sun_Gwyndolin,Dark Sun Gwyndolin
You,join,Blade,general,http://darksouls.wikidot.com/dark-sun-gwyndolin,NPCs_Dark_Sun_Gwyndolin,Dark Sun Gwyndolin
Tomb,equip,Ring,general,http://darksouls.wikidot.com/dark-sun-gwyndolin,NPCs_Dark_Sun_Gwyndolin,Dark Sun Gwyndolin
weapons,have,property,general,http://darksouls.wikidot.com/dark-sun-gwyndolin,NPCs_Dark_Sun_Gwyndolin,Dark Sun Gwyndolin
You,kick,out,general,http://darksouls.wikidot.com/dark-sun-gwyndolin,NPCs_Dark_Sun_Gwyndolin,Dark Sun Gwyndolin
You,kneel,in,general,http://darksouls.wikidot.com/dark-sun-gwyndolin,NPCs_Dark_Sun_Gwyndolin,Dark Sun Gwyndolin
Gwyndolin,teleport,during,general,http://darksouls.wikidot.com/dark-sun-gwyndolin,NPCs_Dark_Sun_Gwyndolin,Dark Sun Gwyndolin
Zigzagging,avoid,this,general,http://darksouls.wikidot.com/dark-sun-gwyndolin,NPCs_Dark_Sun_Gwyndolin,Dark Sun Gwyndolin
ball,curve,while,general,http://darksouls.wikidot.com/dark-sun-gwyndolin,NPCs_Dark_Sun_Gwyndolin,Dark Sun Gwyndolin
you,see,move,general,http://darksouls.wikidot.com/dark-sun-gwyndolin,NPCs_Dark_Sun_Gwyndolin,Dark Sun Gwyndolin
attack,pass,through,general,http://darksouls.wikidot.com/dark-sun-gwyndolin,NPCs_Dark_Sun_Gwyndolin,Dark Sun Gwyndolin
ball,do,lot,general,http://darksouls.wikidot.com/dark-sun-gwyndolin,NPCs_Dark_Sun_Gwyndolin,Dark Sun Gwyndolin
pillars,stand,on,general,http://darksouls.wikidot.com/dark-sun-gwyndolin,NPCs_Dark_Sun_Gwyndolin,Dark Sun Gwyndolin
pillars,shield,you,general,http://darksouls.wikidot.com/dark-sun-gwyndolin,NPCs_Dark_Sun_Gwyndolin,Dark Sun Gwyndolin
kind,help,during,general,http://darksouls.wikidot.com/dark-sun-gwyndolin,NPCs_Dark_Sun_Gwyndolin,Dark Sun Gwyndolin
you,reach,end,general,http://darksouls.wikidot.com/dark-sun-gwyndolin,NPCs_Dark_Sun_Gwyndolin,Dark Sun Gwyndolin
You,watch,video,general,http://darksouls.wikidot.com/dark-sun-gwyndolin,NPCs_Dark_Sun_Gwyndolin,Dark Sun Gwyndolin
You,watch,video,general,http://darksouls.wikidot.com/dark-sun-gwyndolin,NPCs_Dark_Sun_Gwyndolin,Dark Sun Gwyndolin
It,take,shots,general,http://darksouls.wikidot.com/dark-sun-gwyndolin,NPCs_Dark_Sun_Gwyndolin,Dark Sun Gwyndolin
You,watch,video,general,http://darksouls.wikidot.com/dark-sun-gwyndolin,NPCs_Dark_Sun_Gwyndolin,Dark Sun Gwyndolin
you,use,Bead,general,http://darksouls.wikidot.com/dark-sun-gwyndolin,NPCs_Dark_Sun_Gwyndolin,Dark Sun Gwyndolin
you,approach,door,general,http://darksouls.wikidot.com/dark-sun-gwyndolin,NPCs_Dark_Sun_Gwyndolin,Dark Sun Gwyndolin
I,protect,thee,general,http://darksouls.wikidot.com/dark-sun-gwyndolin,NPCs_Dark_Sun_Gwyndolin,Dark Sun Gwyndolin
We,need,speech,general,http://darksouls.wikidot.com/dark-sun-gwyndolin,NPCs_Dark_Sun_Gwyndolin,Dark Sun Gwyndolin
I,assist,thee,general,http://darksouls.wikidot.com/dark-sun-gwyndolin,NPCs_Dark_Sun_Gwyndolin,Dark Sun Gwyndolin
trespasseth,mark,words,general,http://darksouls.wikidot.com/dark-sun-gwyndolin,NPCs_Dark_Sun_Gwyndolin,Dark Sun Gwyndolin
Blade,mark,words,general,http://darksouls.wikidot.com/dark-sun-gwyndolin,NPCs_Dark_Sun_Gwyndolin,Dark Sun Gwyndolin
pillars,has_item,shield,item,http://darksouls.wikidot.com/dark-sun-gwyndolin,NPCs_Dark_Sun_Gwyndolin,Dark Sun Gwyndolin
your,has_item,weapon,item,http://darksouls.wikidot.com/dark-sun-gwyndolin,NPCs_Dark_Sun_Gwyndolin,Dark Sun Gwyndolin
Table,ascend,to,general,http://darksouls.wikidot.com/fire,Weapon Upgrades_Fire,Fire
cost,vary,between,general,http://darksouls.wikidot.com/fire,Weapon Upgrades_Fire,Fire
damage,benefit,characters,general,http://darksouls.wikidot.com/fire,Weapon Upgrades_Fire,Fire
weapons,outclass,weapons,general,http://darksouls.wikidot.com/fire,Weapon Upgrades_Fire,Fire
Resin,provide,buff,general,http://darksouls.wikidot.com/fire,Weapon Upgrades_Fire,Fire
armor,set,symbolize,general,http://darksouls.wikidot.com/domhnall-of-zena,NPCs_Domhnall_of_Zena,Domhnall of Zena
He,move,after,general,http://darksouls.wikidot.com/domhnall-of-zena,NPCs_Domhnall_of_Zena,Domhnall of Zena
Temporarily,add,damage,general,http://darksouls.wikidot.com/domhnall-of-zena,NPCs_Domhnall_of_Zena,Domhnall of Zena
drop,allow,management,general,http://darksouls.wikidot.com/domhnall-of-zena,NPCs_Domhnall_of_Zena,Domhnall of Zena
He,recommend,use,general,http://darksouls.wikidot.com/domhnall-of-zena,NPCs_Domhnall_of_Zena,Domhnall of Zena
He,hint,at,general,http://darksouls.wikidot.com/domhnall-of-zena,NPCs_Domhnall_of_Zena,Domhnall of Zena
I,trade,for,general,http://darksouls.wikidot.com/domhnall-of-zena,NPCs_Domhnall_of_Zena,Domhnall of Zena
This,feel,karmaic,general,http://darksouls.wikidot.com/domhnall-of-zena,NPCs_Domhnall_of_Zena,Domhnall of Zena
I,hope,Talk,general,http://darksouls.wikidot.com/domhnall-of-zena,NPCs_Domhnall_of_Zena,Domhnall of Zena
That,repel,skeletons,general,http://darksouls.wikidot.com/domhnall-of-zena,NPCs_Domhnall_of_Zena,Domhnall of Zena
you,require,arms,general,http://darksouls.wikidot.com/domhnall-of-zena,NPCs_Domhnall_of_Zena,Domhnall of Zena
coterie,serve,dragon,general,http://darksouls.wikidot.com/domhnall-of-zena,NPCs_Domhnall_of_Zena,Domhnall of Zena
I,have,feeling,general,http://darksouls.wikidot.com/domhnall-of-zena,NPCs_Domhnall_of_Zena,Domhnall of Zena
we,make,trade,general,http://darksouls.wikidot.com/domhnall-of-zena,NPCs_Domhnall_of_Zena,Domhnall of Zena
His,has_item,armor,item,http://darksouls.wikidot.com/domhnall-of-zena,NPCs_Domhnall_of_Zena,Domhnall of Zena
you,has_item,rung,item,http://darksouls.wikidot.com/domhnall-of-zena,NPCs_Domhnall_of_Zena,Domhnall of Zena
Table,act,as,general,http://darksouls.wikidot.com/bonfires,Classes_Information_for_Beginners:,Information for Beginners:
Resting,have,effects,general,http://darksouls.wikidot.com/bonfires,Classes_Information_for_Beginners:,Information for Beginners:
you,access,menu,general,http://darksouls.wikidot.com/bonfires,Classes_Information_for_Beginners:,Information for Beginners:
spells,change,to,general,http://darksouls.wikidot.com/bonfires,Classes_Information_for_Beginners:,Information for Beginners:
you,perform,activities,general,http://darksouls.wikidot.com/bonfires,Classes_Information_for_Beginners:,Information for Beginners:
Kindling,regain,form,general,http://darksouls.wikidot.com/bonfires,Classes_Information_for_Beginners:,Information for Beginners:
Kindling,increase,number,general,http://darksouls.wikidot.com/bonfires,Classes_Information_for_Beginners:,Information for Beginners:
Appearance,stay,after,general,http://darksouls.wikidot.com/bonfires,Classes_Information_for_Beginners:,Information for Beginners:
player,see,animation,general,http://darksouls.wikidot.com/bonfires,Classes_Information_for_Beginners:,Information for Beginners:
Notes,teleport,you,general,http://darksouls.wikidot.com/bonfires,Classes_Information_for_Beginners:,Information for Beginners:
You,use,bonfire,general,http://darksouls.wikidot.com/bonfires,Classes_Information_for_Beginners:,Information for Beginners:
bonfire,shrink,to,general,http://darksouls.wikidot.com/bonfires,Classes_Information_for_Beginners:,Information for Beginners:
you,respawn,upon,general,http://darksouls.wikidot.com/bonfires,Classes_Information_for_Beginners:,Information for Beginners:
bonfires,have,Keeper,general,http://darksouls.wikidot.com/bonfires,Classes_Information_for_Beginners:,Information for Beginners:
Resting,use,to,general,http://darksouls.wikidot.com/bonfires,Classes_Information_for_Beginners:,Information for Beginners:
List,kindle,Shrine,general,http://darksouls.wikidot.com/bonfires,Classes_Information_for_Beginners:,Information for Beginners:
Archives,catacomb,by,general,http://darksouls.wikidot.com/bonfires,Classes_Information_for_Beginners:,Information for Beginners:
reward,vary,between,general,http://darksouls.wikidot.com/bosses,Classes_Information_for_Beginners:,Information for Beginners:
column,represent,amount,general,http://darksouls.wikidot.com/bosses,Classes_Information_for_Beginners:,Information for Beginners:
you,go,through,general,http://darksouls.wikidot.com/bosses,Classes_Information_for_Beginners:,Information for Beginners:
you,use,miracle,general,http://darksouls.wikidot.com/bosses,Classes_Information_for_Beginners:,Information for Beginners:
you,quit,game,general,http://darksouls.wikidot.com/bosses,Classes_Information_for_Beginners:,Information for Beginners:
Quelana,gift,pyromancy,general,http://darksouls.wikidot.com/bosses,Classes_Information_for_Beginners:,Information for Beginners:
loot,have,rate,general,http://darksouls.wikidot.com/bosses,Classes_Information_for_Beginners:,Information for Beginners:
loot,have,rate,general,http://darksouls.wikidot.com/bosses,Classes_Information_for_Beginners:,Information for Beginners:
Ring,use,shortcut,general,http://darksouls.wikidot.com/bosses,Classes_Information_for_Beginners:,Information for Beginners:
Soul,kill,counts,general,http://darksouls.wikidot.com/bosses,Classes_Information_for_Beginners:,Information for Beginners:
Soul,break,Blade,general,http://darksouls.wikidot.com/bosses,Classes_Information_for_Beginners:,Information for Beginners:
No,use,shortcut,general,http://darksouls.wikidot.com/bosses,Classes_Information_for_Beginners:,Information for Beginners:
Firesage,have,movesets,general,http://darksouls.wikidot.com/bosses,Classes_Information_for_Beginners:,Information for Beginners:
Kings,bequeath,Shard,general,http://darksouls.wikidot.com/bosses,Classes_Information_for_Beginners:,Information for Beginners:
Tomb,break,covenant,general,http://darksouls.wikidot.com/bosses,Classes_Information_for_Beginners:,Information for Beginners:
Soul,guard,Ember,general,http://darksouls.wikidot.com/bosses,Classes_Information_for_Beginners:,Information for Beginners:
He,drop,mask,general,http://darksouls.wikidot.com/bosses,Classes_Information_for_Beginners:,Information for Beginners:
Tail,find,in,general,http://darksouls.wikidot.com/bosses,Classes_Information_for_Beginners:,Information for Beginners:
Seath,bequeath,Greatsword,general,http://darksouls.wikidot.com/bosses,Classes_Information_for_Beginners:,Information for Beginners:
You,skip,encounter,general,http://darksouls.wikidot.com/bosses,Classes_Information_for_Beginners:,Information for Beginners:
Sif,break,covenant,general,http://darksouls.wikidot.com/bosses,Classes_Information_for_Beginners:,Information for Beginners:
Firesage,have,movesets,general,http://darksouls.wikidot.com/bosses,Classes_Information_for_Beginners:,Information for Beginners:
path,go,through,general,http://darksouls.wikidot.com/bosses,Classes_Information_for_Beginners:,Information for Beginners:
loot,have,rate,general,http://darksouls.wikidot.com/bosses,Classes_Information_for_Beginners:,Information for Beginners:
You,find,it,general,http://darksouls.wikidot.com/bosses,Classes_Information_for_Beginners:,Information for Beginners:
Players,skip,boss,general,http://darksouls.wikidot.com/bosses,Classes_Information_for_Beginners:,Information for Beginners:
door,lead,to,general,http://darksouls.wikidot.com/bosses,Classes_Information_for_Beginners:,Information for Beginners:
door,lead,to,general,http://darksouls.wikidot.com/bosses,Classes_Information_for_Beginners:,Information for Beginners:
They,guard,bell,general,http://darksouls.wikidot.com/bosses,Classes_Information_for_Beginners:,Information for Beginners:
you,take,path,general,http://darksouls.wikidot.com/bosses,Classes_Information_for_Beginners:,Information for Beginners:
area,access,via,general,http://darksouls.wikidot.com/bosses,Classes_Information_for_Beginners:,Information for Beginners:
mini,defeat,from,general,http://darksouls.wikidot.com/bosses,Classes_Information_for_Beginners:,Information for Beginners:
it,beat,in,general,http://darksouls.wikidot.com/bosses,Classes_Information_for_Beginners:,Information for Beginners:
you,make,way,general,http://darksouls.wikidot.com/bosses,Classes_Information_for_Beginners:,Information for Beginners:
Havel,has_item,Sword,item,http://darksouls.wikidot.com/bosses,Classes_Information_for_Beginners:,Information for Beginners:
Sen,member_of,Order,faction,http://darksouls.wikidot.com/bosses,Classes_Information_for_Beginners:,Information for Beginners:
Adjustment,vary,with,general,http://darksouls.wikidot.com/catalysts,Classes_Information_for_Beginners:,Information for Beginners:
110/0/170/0,drop,by,general,http://darksouls.wikidot.com/catalysts,Classes_Information_for_Beginners:,Information for Beginners:
attack,have,damage,general,http://darksouls.wikidot.com/catalysts,Classes_Information_for_Beginners:,Information for Beginners:
Catalyst,ascend,catalyst,general,http://darksouls.wikidot.com/catalysts,Classes_Information_for_Beginners:,Information for Beginners:
Halves,spell,usage,general,http://darksouls.wikidot.com/catalysts,Classes_Information_for_Beginners:,Information for Beginners:
Catalyst,drop,by,general,http://darksouls.wikidot.com/catalysts,Classes_Information_for_Beginners:,Information for Beginners:
MagAdjust,scale,with,general,http://darksouls.wikidot.com/catalysts,Classes_Information_for_Beginners:,Information for Beginners:
MagAdjust,scale,with,general,http://darksouls.wikidot.com/catalysts,Classes_Information_for_Beginners:,Information for Beginners:
Catalyst,find,in,general,http://darksouls.wikidot.com/catalysts,Classes_Information_for_Beginners:,Information for Beginners:
Halves,spell,usage,general,http://darksouls.wikidot.com/catalysts,Classes_Information_for_Beginners:,Information for Beginners:
Catalyst,ascend,catalyst,general,http://darksouls.wikidot.com/catalysts,Classes_Information_for_Beginners:,Information for Beginners:
value,scale,with,general,http://darksouls.wikidot.com/catalysts,Classes_Information_for_Beginners:,Information for Beginners:
value,take,with,general,http://darksouls.wikidot.com/catalysts,Classes_Information_for_Beginners:,Information for Beginners:
%,dictate,percentage,general,http://darksouls.wikidot.com/catalysts,Classes_Information_for_Beginners:,Information for Beginners:
Covenants,join,by,general,http://darksouls.wikidot.com/covenants,Classes_Information_for_Beginners:,Information for Beginners:
Players,reward,for,general,http://darksouls.wikidot.com/covenants,Classes_Information_for_Beginners:,Information for Beginners:
it,count,as,general,http://darksouls.wikidot.com/covenants,Classes_Information_for_Beginners:,Information for Beginners:
Covenants,check,page,general,http://darksouls.wikidot.com/covenants,Classes_Information_for_Beginners:,Information for Beginners:
following,require,membership,general,http://darksouls.wikidot.com/covenants,Classes_Information_for_Beginners:,Information for Beginners:
they,obtain,from,general,http://darksouls.wikidot.com/covenants,Classes_Information_for_Beginners:,Information for Beginners:
levels,carry,to,general,http://darksouls.wikidot.com/covenants,Classes_Information_for_Beginners:,Information for Beginners:
Gwyndolin,prevent,you,general,http://darksouls.wikidot.com/covenants,Classes_Information_for_Beginners:,Information for Beginners:
you,lose,covenants,general,http://darksouls.wikidot.com/covenants,Classes_Information_for_Beginners:,Information for Beginners:
covenants,require,investment,general,http://darksouls.wikidot.com/covenants,Classes_Information_for_Beginners:,Information for Beginners:
their,member_of,covenant,faction,http://darksouls.wikidot.com/covenants,Classes_Information_for_Beginners:,Information for Beginners:
Princess,member_of,covenants,faction,http://darksouls.wikidot.com/covenants,Classes_Information_for_Beginners:,Information for Beginners:
your,member_of,covenant,faction,http://darksouls.wikidot.com/covenants,Classes_Information_for_Beginners:,Information for Beginners:
Hollows,use,item,general,http://darksouls.wikidot.com/cracked-red-eye-orb,Classes_Information_for_Beginners:,Information for Beginners:
Use,invade,Trade,general,http://darksouls.wikidot.com/cracked-red-eye-orb,Classes_Information_for_Beginners:,Information for Beginners:
It,invade,players,general,http://darksouls.wikidot.com/cracked-red-eye-orb,Classes_Information_for_Beginners:,Information for Beginners:
This,mean,level,general,http://darksouls.wikidot.com/cracked-red-eye-orb,Classes_Information_for_Beginners:,Information for Beginners:
